date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:41:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jun%202025%2001:41:34%20GMT	http://lojaateliehomebr.com/cdn/shop/files/ba5851d2bfe3c8af4cad35123fb25b44_640x.png?v=1749940048	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/ba5851d2bfe3c8af4cad35123fb25b44_640x8f94.png	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:41:35	89159/89159	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Jun%202025%2008:53:15%20GMT	https://lojaateliehomebr.com/cdn/shop/files/c3eaeba0f17251e6e598a0cca39055c8_800x.jpg?v=1749940048	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/c3eaeba0f17251e6e598a0cca39055c8_800x8f94.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:41:36	1083359/1083359	---M--	200	added ('OK')	image/png	date:Fri,%2020%20Jun%202025%2023:40:44%20GMT	https://lojaateliehomebr.com/cdn/shop/files/0dcede28cdc5a3479218842e4e1f9082_1200x.png?v=1749940073	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/0dcede28cdc5a3479218842e4e1f9082_1200x0943.png	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:41:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jun%202025%2001:41:35%20GMT	http://lojaateliehomebr.com/cdn/shop/files/7a46a44f84a88bdb881bfab1c5414cb7_1000x.jpg?v=1749940021	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/7a46a44f84a88bdb881bfab1c5414cb7_1000x2c18.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:41:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jun%202025%2001:41:37%20GMT	http://lojaateliehomebr.com/cdn/shop/files/0bceecc0c84159dfb04c51e8ddcda2bf_1000x.jpg?v=1749940021	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/0bceecc0c84159dfb04c51e8ddcda2bf_1000x2c18.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:41:40	563041/563041	---M--	200	added ('OK')	image/png	date:Fri,%2020%20Jun%202025%2023:40:33%20GMT	https://lojaateliehomebr.com/cdn/shop/files/ba5851d2bfe3c8af4cad35123fb25b44_640x.png?v=1749940048	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/ba5851d2bfe3c8af4cad35123fb25b44_640x8f94.png	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:41:40	205055/205055	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jun%202025%2009:01:50%20GMT	https://lojaateliehomebr.com/cdn/shop/files/7a46a44f84a88bdb881bfab1c5414cb7_1000x.jpg?v=1749940021	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/7a46a44f84a88bdb881bfab1c5414cb7_1000x2c18.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:41:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jun%202025%2001:41:39%20GMT	http://lojaateliehomebr.com/cdn/shop/files/697fc94b2c902ad4c8c21fbcf21a080c_1200x.png?v=1749940079	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/697fc94b2c902ad4c8c21fbcf21a080c_1200x25d1.png	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:41:41	229883/229883	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jun%202025%2019:32:50%20GMT	https://lojaateliehomebr.com/cdn/shop/files/0bceecc0c84159dfb04c51e8ddcda2bf_1000x.jpg?v=1749940021	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/0bceecc0c84159dfb04c51e8ddcda2bf_1000x2c18.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:41:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jun%202025%2001:41:41%20GMT	http://lojaateliehomebr.com/cdn/shop/files/1092277af40a2db3106e87663f4ca96d_1200x.png?v=1749940079	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/1092277af40a2db3106e87663f4ca96d_1200x25d1.png	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:41:44	983159/983159	---M--	200	added ('OK')	image/png	date:Fri,%2020%20Jun%202025%2023:40:29%20GMT	https://lojaateliehomebr.com/cdn/shop/files/697fc94b2c902ad4c8c21fbcf21a080c_1200x.png?v=1749940079	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/697fc94b2c902ad4c8c21fbcf21a080c_1200x25d1.png	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:41:45	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jun%202025%2001:41:43%20GMT	http://lojaateliehomebr.com/cdn/shop/files/ba00225068bdd8e4355e8c54f562895a_1000x.jpg?v=1749940022	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/ba00225068bdd8e4355e8c54f562895a_1000x87da.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:41:48	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jun%202025%2001:41:45%20GMT	http://lojaateliehomebr.com/cdn/shop/files/3c78cd73c4cc9825534d9d3271d62f9a_1000x.jpg?v=1749940022	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/3c78cd73c4cc9825534d9d3271d62f9a_1000x87da.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:41:48	136142/136142	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Jun%202025%2021:34:03%20GMT	https://lojaateliehomebr.com/cdn/shop/files/ba00225068bdd8e4355e8c54f562895a_1000x.jpg?v=1749940022	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/ba00225068bdd8e4355e8c54f562895a_1000x87da.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:41:48	990127/990127	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jun%202025%2008:58:54%20GMT	https://lojaateliehomebr.com/cdn/shop/files/1092277af40a2db3106e87663f4ca96d_1200x.png?v=1749940079	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/1092277af40a2db3106e87663f4ca96d_1200x25d1.png	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:41:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jun%202025%2001:41:47%20GMT	http://lojaateliehomebr.com/cdn/shop/files/6607441ea6f5af1d45c254e31edb35f1_800x.jpg?v=1749940043	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/6607441ea6f5af1d45c254e31edb35f1_800x7bb6.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:41:49	244566/244566	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Jun%202025%2021:34:04%20GMT	https://lojaateliehomebr.com/cdn/shop/files/3c78cd73c4cc9825534d9d3271d62f9a_1000x.jpg?v=1749940022	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/3c78cd73c4cc9825534d9d3271d62f9a_1000x87da.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:41:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jun%202025%2001:41:49%20GMT	http://lojaateliehomebr.com/cdn/shop/files/882d22570713ec21dbb9c70261af2f57_800x.jpg?v=1749940044	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/882d22570713ec21dbb9c70261af2f57_800xeb1a.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:41:51	112488/112488	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Jun%202025%2015:58:38%20GMT	https://lojaateliehomebr.com/cdn/shop/files/6607441ea6f5af1d45c254e31edb35f1_800x.jpg?v=1749940043	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/6607441ea6f5af1d45c254e31edb35f1_800x7bb6.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:41:53	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jun%202025%2001:41:51%20GMT	http://lojaateliehomebr.com/cdn/shop/files/b0c97ba6d729faa7c3bec932a188dd28_1200x.jpg?v=1749940087	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/b0c97ba6d729faa7c3bec932a188dd28_1200x27fc.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
22:41:53	171287/171287	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jun%202025%2009:03:43%20GMT	https://lojaateliehomebr.com/cdn/shop/files/882d22570713ec21dbb9c70261af2f57_800x.jpg?v=1749940044	C:/Users/ivald/OneDrive/Desktop/TIO%20PATINHAS/TIO%20PATINHAS/lojaateliehomebr.com/cdn/shop/files/882d22570713ec21dbb9c70261af2f57_800xeb1a.jpg	(from https://lojaateliehomebr.com/collections/colecao-nova-lancamentos?subid=&sid2=&subid2=&subid3=&subid4=&subid5=&xcod=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories&sck=FBhQwK21wXxRCBO+%7C+C5.19+%7C+COLEC.+%7C+PATO+%7C%7C120228659175660040hQwK21wXxRNovo+conjunto+de+an%C3%BAncios+de+Vendas+%E2%80%94+C%C3%B3pia%7C120228659175550040hQwK21wXxRNovo+an%C3%BAncio+de+Vendas%7C120228659175570040hQwK21wXxRInstagram_Stories)
